GeneID,GeneSymbol,Gene_AltReads_N2,Gene_AltReads_PRDE1,Gene_TotalReads_N2,Gene_TotalReads_PRDE1,Rate_N2,Rate_PRDE1,Log2FC
WBGene00022393,abhd-12,506,427,191980,181566,0.002635691217835191,0.0023517618937466266,-0.1644393619263316
WBGene00004277,rab-18,85,69,55955,50907,0.001519077830399428,0.0013554128115976193,-0.16446347540471082
WBGene00003035,lin-52,106,106,35442,39723,0.002990801873483438,0.002668479218588727,-0.1645145658393317
WBGene00011198,R10E4.1,74,77,24567,28651,0.0030121707982252617,0.0026875152699731247,-0.16453062518089767
WBGene00013177,rsy-1,459,408,129292,128829,0.003550103641369922,0.0031669887991057914,-0.16474937822434027
WBGene00004036,plc-1,5,7,1933,3034,0.002586652871184687,0.0023071852340145024,-0.1649526208655559
WBGene00195063,coa-1,56,54,24255,26226,0.002308802308802309,0.002059025394646534,-0.16518302431878024
WBGene00008742,F13D12.8,9,9,3651,4094,0.0024650780608052587,0.0021983390327308255,-0.165219433588526
WBGene00195377,F45B8.6,41,18,21182,10428,0.0019356057029553395,0.0017261219792865361,-0.1652506764369866
WBGene00000201,arx-3,323,305,92646,98125,0.003486389050795501,0.0031082802547770703,-0.16561698203590577
WBGene00008195,ceh-88,242,179,86569,71835,0.002795457958391572,0.002491821535463214,-0.16588390198816738
WBGene00004836,sls-2.4,41,56,22057,33798,0.0018588203291472094,0.0016569027753121487,-0.16589837844604013
WBGene00014203,ZK1058.3,79,70,21064,20941,0.0037504747436384353,0.0033427247982426816,-0.1660486419705138
WBGene00017765,gcst-1,643,595,222830,231382,0.0028856078624960734,0.002571505130044688,-0.16626222738558616
WBGene00007017,mdt-17,1154,784,384728,293304,0.002999521740034518,0.0026729945721844913,-0.16627557992978423
WBGene00015133,mrpl-11,243,252,92519,107672,0.0026264875322906645,0.0023404413403670405,-0.16635412963291216
WBGene00013080,Y51A2D.13,86,108,35567,50128,0.0024179717153541202,0.002154484519629748,-0.16645463605436617
WBGene00015514,nlp-77,319,489,204481,351841,0.0015600471437444065,0.0013898323390395093,-0.1666787717278287
WBGene00001615,glr-4,319,489,204528,351934,0.0015596886489869359,0.0013894650701551995,-0.16672849452943372
WBGene00006364,syd-2,113,61,42381,25682,0.0026662891390009675,0.0023752044233315162,-0.1667815531718474
WBGene00012354,cox-4,1187,1160,476607,522963,0.002490521540808255,0.0022181301545233603,-0.1671038672543883
WBGene00009665,lmd-1,95,62,29536,21644,0.0032164138678223183,0.002864535206061726,-0.16715198628075
WBGene00020006,set-15,25,4,7926,1424,0.0031541761291950542,0.0028089887640449437,-0.16721236877313866
WBGene00021474,dot-1.1,709,505,265633,212473,0.0026690960836944205,0.0023767725781628723,-0.1673473760062553
WBGene00015803,C15H9.9,134,169,65794,93186,0.002036659877800407,0.0018135771467817053,-0.16736695370636234
WBGene00012209,hmg-20,43,22,23042,13240,0.0018661574516101033,0.001661631419939577,-0.1674703129203709
WBGene00013250,Y57A10A.5,237,248,72886,85668,0.0032516532667453283,0.0028948965774851752,-0.16766161915066405
WBGene00009585,cal-7,87,139,34547,62004,0.0025183083914666975,0.0022417908522030837,-0.16780327773890047
WBGene00011329,zipt-9,291,201,137574,106757,0.0021152252605870295,0.001882780520246916,-0.16794647940546203
WBGene00015131,B0303.11,29,38,8089,11909,0.0035851155890715787,0.0031908640523973467,-0.16807249063037372
WBGene00004567,rrn-2.1,91605,96234,56655121,66886718,0.0016168882597567835,0.0014387609809170185,-0.16839304085167667
WBGene00008442,E01B7.2,25,14,15519,9768,0.0016109285392100006,0.0014332514332514332,-0.16860077577961272
WBGene00006648,ttb-1,102,104,49708,56968,0.002051983584131327,0.001825586294059823,-0.16865932396137545
WBGene00011193,algn-13,36,28,11949,10448,0.003012804418779814,0.002679938744257274,-0.1689069958457968
WBGene00022286,rga-4,942,582,324731,225559,0.002900862560088196,0.0025802561635758273,-0.16896764259164682
WBGene00020259,T05E7.3,650,436,275025,207432,0.002363421507135715,0.0021018936326121333,-0.16918728853352635
WBGene00014086,ZK809.3,275,289,88741,104863,0.0030989058045322905,0.002755976845979993,-0.169195135449551
WBGene00019341,K02F6.7,70,126,28934,58588,0.0024192990944909105,0.0021506110466307095,-0.1698425120209545
WBGene00011066,ztf-15,1547,1125,242081,198045,0.006390423040222074,0.005680527152919791,-0.16988662139741983
WBGene00007278,lab-1,87,87,46099,51877,0.0018872426733768629,0.0016770437766254794,-0.17035959684029042
WBGene00001229,eif-3.F,325,268,124826,115839,0.002603624244948969,0.0023135558835970615,-0.17040930637074156
WBGene00013268,tric-1B.2,136,77,51451,32788,0.0026432916755748186,0.0023484201537147735,-0.17064508599812567
WBGene00008338,pafo-1,936,647,327203,254632,0.0028606094687395897,0.0025409218008734173,-0.17097057809318916
WBGene00008457,E02H1.5,74,62,39751,37501,0.0018615883877135166,0.0016532892456201168,-0.17119496805006632
WBGene00012423,Y10G11A.1,157,168,75282,90716,0.002085491883850057,0.001851933506768376,-0.17135539776717745
WBGene00012352,dkf-1,13,18,3728,5814,0.0034871244635193135,0.0030959752321981426,-0.1716439281807369
WBGene00003086,lst-4,1261,1135,423090,429017,0.0029804533314424825,0.002645582809072834,-0.17194620738901523
WBGene00013213,Y54G11A.2,581,443,195376,167827,0.0029737531733682746,0.0026396229450565164,-0.17195304256920002
WBGene00007145,B0334.5,224,163,96402,79047,0.0023236032447459596,0.0020620643414677345,-0.17227440055914228
WBGene00001037,dnj-19,1389,1180,597415,571934,0.0023250169480177095,0.0020631751216049405,-0.17237495077683154
WBGene00003929,pat-2,406,609,137950,233205,0.002943095324392896,0.002611436289959478,-0.17249076336394945
WBGene00004444,rpl-30,328,285,220109,215594,0.0014901707790231204,0.0013219291817026448,-0.17283278733390203
WBGene00000223,atf-7,1359,1135,479060,451113,0.00283680541059575,0.002515999317244238,-0.17313566226274613
WBGene00017591,F19C7.1,226,223,117207,130403,0.0019282124787768648,0.0017100833569779837,-0.17319738753937552
WBGene00007234,C01G10.7,42,21,22766,12837,0.0018448563647544584,0.001635896237438654,-0.17342725344796192
WBGene00004384,rnp-1,630,423,204506,154877,0.003080594212394746,0.0027311995970996338,-0.1736739069504097
WBGene00020721,T23B12.6,318,228,134927,109146,0.0023568299895499046,0.0020889450827332196,-0.17407312800682545
WBGene00011054,arrd-13,87,88,33407,38125,0.0026042446193911455,0.0023081967213114756,-0.1740987825190096
WBGene00012995,Y48C3A.14,545,392,187658,152336,0.0029042193778043035,0.002573259111437874,-0.17455370024800543
WBGene00019609,K10B3.1,20,33,6916,12881,0.002891844997108155,0.0025619128949615714,-0.17476880102513936
WBGene00000210,asg-2,102,112,44151,54728,0.002310253448393015,0.00204648443210057,-0.17490344042062114
WBGene00003478,mtm-6,261,249,103190,111141,0.0025293148560907065,0.0022403973331173916,-0.17499202276821146
WBGene00011034,paxt-1,104,97,55645,58606,0.0018689909246113756,0.0016551206361123435,-0.1753231897076912
WBGene00011860,T20D3.8,6,9,5102,8642,0.0011760094080752645,0.0010414255959268687,-0.17533983126610528
WBGene00220229,Y111B2A.35,42,27,3678,2670,0.011419249592169658,0.010112359550561797,-0.1753481827782705
WBGene00013549,Y75B8A.13,377,187,143792,80550,0.0026218426616223434,0.0023215394165114834,-0.17549933507934054
WBGene00019005,F57B10.8,222,183,68911,64159,0.0032215466326130805,0.0028522888449009492,-0.17563339057178176
WBGene00016404,mutd-1,201,141,64812,51357,0.003101277541196075,0.0027454874700625037,-0.1758003150852688
WBGene00014938,mdt-9,210,176,74555,70584,0.002816712494131849,0.002493482942309872,-0.17584997959276613
WBGene00020207,T04B8.5,40,48,19395,26295,0.0020623872131992783,0.0018254420992584142,-0.1760693151154899
WBGene00001154,ech-5,401,404,87479,99579,0.0045839572926073685,0.004057080308097089,-0.17615174265629058
WBGene00001635,gly-10,473,367,176831,155070,0.0026748703564420267,0.0023666731153672536,-0.1766085148245434
WBGene00016238,mob-4,199,167,110016,104353,0.0018088278068644562,0.0016003373166080515,-0.17667904954822214
WBGene00022448,pinn-1,177,165,73075,77000,0.0024221690044474854,0.002142857142857143,-0.1767638576133925
WBGene00015353,C02F5.13,35,27,15869,13841,0.0022055580061755625,0.0019507261036052308,-0.17713247671260787
WBGene00011318,cdt-2,573,418,191304,157797,0.002995232718604943,0.0026489730476498287,-0.17723493460828948
WBGene00005022,sqv-4,525,397,248716,212762,0.0021108412808182827,0.0018659347063855387,-0.17791959943970764
WBGene00044734,Y19D10A.16,23,74,7323,26657,0.0031407892940051893,0.002776006302284578,-0.17811631698923774
WBGene00022593,ZC328.3,146,148,21326,24461,0.006846103348025884,0.006050447651363395,-0.1782411850051408
WBGene00019872,R04E5.9,33,42,6926,9979,0.004764654923476754,0.004208838560978054,-0.17894955874285629
WBGene00195246,ZK546.19,44,31,19008,15164,0.0023148148148148147,0.00204431548404115,-0.17927892862030026
WBGene00001153,ech-4,246,218,89697,90007,0.0027425666410247833,0.0024220338418123035,-0.1793076535880488
WBGene00010075,F55A11.1,164,121,94957,79337,0.0017270975283549396,0.0015251395943884946,-0.1794082564062633
WBGene00019787,M70.5,255,180,87306,69800,0.002920761459693492,0.0025787965616045844,-0.17964657221826072
WBGene00000766,coq-6,90,112,38397,54120,0.0023439331197749823,0.0020694752402069475,-0.17966641759314386
WBGene00194906,Y53C12A.11,66,33,17894,10134,0.0036883871688834246,0.003256364712847839,-0.17972781247933722
WBGene00010305,F59A2.5,35,26,12786,10763,0.0027373689973408414,0.002415683359658088,-0.18035856007459578
WBGene00012112,T28A8.6,570,406,111430,89953,0.005115319034371354,0.004513468144475449,-0.18058779633108793
WBGene00004457,rpm-1,169,50,44689,14985,0.0037816912439302738,0.00333667000333667,-0.18062256826603917
WBGene00006603,tps-2,76,201,27637,82862,0.0027499366790896262,0.002425719871593734,-0.1809854451460883
WBGene00000798,crn-5,54,44,26160,24165,0.0020642201834862386,0.0018208152286364578,-0.1810123374558138
WBGene00006379,sys-1,56,25,32135,16266,0.0017426482028940408,0.0015369482355834256,-0.18121277891776644
WBGene00021842,Y54E10BR.3,170,127,86069,72912,0.0019751594650803425,0.0017418257625630897,-0.1813688181893071
WBGene00017310,F09G2.1,18,28,5139,9065,0.0035026269702276708,0.003088803088803089,-0.1813894472110735
WBGene00014097,ZK829.9,230,149,115770,85051,0.0019866977628055626,0.001751890042445121,-0.1814601845754829
WBGene00000765,coq-5,139,117,56745,54170,0.0024495550268746145,0.0021598670851024552,-0.18157716684062342
WBGene00008564,acox-1.1,112,162,47405,77787,0.0023626199767956967,0.0020826102047900035,-0.18199475282810992
WBGene00016033,C24A3.2,21,18,10021,9745,0.0020955992415926552,0.0018471010774756284,-0.18210002904235215
WBGene00021541,Y42H9B.3,214,135,93586,66994,0.002286666809138119,0.002015105830372869,-0.18239055661532516
WBGene00011155,rbm-3.1,567,428,213247,182683,0.0026588885189475116,0.0023428562044634695,-0.1825548797690188
WBGene00015621,C09B7.2,10,17,2213,4270,0.004518752824220515,0.003981264637002342,-0.1826978723438638
WBGene00008654,pfas-1,256,405,74864,134445,0.0034195340884804444,0.0030123842463460897,-0.182893965786872
WBGene00003804,npp-18,329,254,154017,134996,0.0021361278300447355,0.0018815372307327625,-0.18308614641210355
WBGene00021395,pnc-1,240,213,64715,65233,0.0037085683380978134,0.0032652185243665015,-0.18368280672243975
WBGene00010891,M18.6,77,50,30065,22175,0.002561117578579744,0.002254791431792559,-0.18377949691253537
WBGene00008251,srsx-30,26,19,4814,3998,0.00540091400083091,0.004752376188094047,-0.18455453496763724
WBGene00018302,F41G3.6,978,610,279105,197907,0.003504057612726393,0.003082255807020469,-0.18503989446916236
WBGene00014226,ZK1098.11,19,20,12188,14586,0.0015589104036757466,0.001371177841766077,-0.18512231261962253
WBGene00000831,ctl-2,187,209,67908,86292,0.002753725628791895,0.0024220089927223846,-0.18518060009427556
WBGene00007947,C35A5.3,104,63,53747,37025,0.0019349917204681192,0.0017015530047265362,-0.18547530021433448
WBGene00017613,F20A1.1,96,100,17723,20995,0.0054166901766066694,0.004763038818766373,-0.1855292673036809
WBGene00044664,F59A6.11,115,95,23778,22349,0.004836403398099084,0.004250749474249407,-0.18621734932452655
WBGene00015181,B0416.5,110,88,61308,55806,0.00179421935147126,0.0015768913736874171,-0.18627299552979618
WBGene00016162,crh-2,216,154,120640,97872,0.001790450928381963,0.0015734837338564655,-0.18636071405029342
WBGene00009563,F39H2.3,85,71,50089,47610,0.0016969793767094572,0.0014912833438353286,-0.18641463627607816
WBGene00021425,ppgn-1,305,272,104396,105946,0.0029215678761638376,0.0025673456289052915,-0.1864652756907311
WBGene00001175,egl-6,15,13,3491,3444,0.00429676310512747,0.003774680603948897,-0.18689566331151677
WBGene00006721,ubh-1,29,28,5793,6367,0.005006041774555498,0.004397675514370976,-0.18692917228199799
WBGene00202182,F40F11.5,11,10,11082,11470,9.92600613607652e-4,8.718395815170009e-4,-0.18715064294952788
WBGene00001435,fkh-3,8,3,3068,1310,0.002607561929595828,0.0022900763358778627,-0.18730582820072297
WBGene00020412,T10E9.2,689,481,259086,205954,0.0026593486332723497,0.0023354729696922613,-0.18735817517128103
WBGene00022358,Y92H12A.2,59,83,18316,29352,0.0032212273422144574,0.0028277459798310167,-0.18795795758991232
WBGene00000527,cle-1,176,162,71535,75029,0.0024603341021877403,0.0021591651228191765,-0.18838066216856542
WBGene00196315,Y24D9A.11,209,179,170126,166032,0.0012285012285012285,0.0010781054254601523,-0.18840103756358068
WBGene00006968,yars-2,343,273,112306,101869,0.003054155610563995,0.002679912436560681,-0.1885877071047202
WBGene00010790,sodh-1,105,11,49372,5895,0.0021267114963947177,0.0018659881255301102,-0.18868452925272222
WBGene00017852,F27C1.2,144,122,74426,71868,0.0019348077284819822,0.0016975566316023822,-0.18873050114768364
WBGene00020446,T12B3.3,80,71,17985,18197,0.004448151237142063,0.0039017420453920978,-0.18908743985686555
WBGene00011608,T08D2.3,39,29,17141,14532,0.002275246485035879,0.001995595926231764,-0.18920321636634893
WBGene00013666,Y105E8A.1,21,14,3479,2645,0.006036217303822937,0.005293005671077505,-0.18955754410265374
WBGene00002185,kel-3,123,98,62866,57131,0.001956542487194986,0.001715355936356794,-0.18979847266490327
WBGene00018520,F46H5.4,50,52,18680,22163,0.0026766595289079227,0.002346252763615034,-0.19007519545434365
WBGene00021771,spe-48,165,167,61017,70455,0.0027041644131963224,0.0023703072883400752,-0.19010876687542044
WBGene00008398,D2005.3,25,21,22429,21495,0.001114628382897142,9.769713886950454e-4,-0.19017457821273473
WBGene00011733,T12D8.5,23,32,5089,8079,0.0045195519748477105,0.003960886248298057,-0.19035649530264231
WBGene00011225,R10H10.7,507,364,186554,152840,0.0027177117617419085,0.0023815755037948183,-0.1904761655620281
WBGene00007764,C27B7.7,4,3,1478,1265,0.0027063599458728013,0.0023715415019762848,-0.19052861471436527
WBGene00007063,2L52.1,55,69,15666,22430,0.003510787693093323,0.0030762371823450734,-0.1906280136861272
WBGene00013188,smg-9,110,61,42149,26688,0.002609789081591497,0.0022856714628297363,-0.19131516673601154
WBGene00020300,tag-261,134,93,42079,33357,0.003184486323344186,0.002788020505441137,-0.19181950389085325
WBGene00011037,R05D11.9,185,106,102924,67360,0.0017974427733084607,0.0015736342042755344,-0.191845617833461
WBGene00194641,F47G3.4,8,11,3403,5345,0.0023508668821627977,0.00205799812909261,-0.19195117800554734
WBGene00006893,spon-1,78,59,24566,21227,0.003175120084669869,0.002779478965468507,-0.19199669227792127
WBGene00013577,Y76A2B.5,369,413,130742,167182,0.002822352419268483,0.0024703616418035434,-0.19217588783979753
WBGene00008925,F17H10.1,109,60,44734,28134,0.002436625385612733,0.0021326508850501172,-0.1922366478455945
WBGene00016535,C39D10.8,50,74,18278,30911,0.002735529051318525,0.00239396978421921,-0.19241493397777729
WBGene00004377,rme-6,55,37,27240,20943,0.0020190895741556535,0.0017667000907224371,-0.1926477618439372
WBGene00010174,F56H9.2,75,109,27084,44995,0.002769162605228179,0.0024224913879319927,-0.19295823444255172
WBGene00006943,wrm-1,581,385,197065,149312,0.0029482658006241597,0.002578493356193742,-0.19333826807106877
WBGene00012198,W02B8.2,377,729,131212,290117,0.0028732128159009848,0.0025127793269611913,-0.19338087688963784
WBGene00002137,inx-15,18,17,8821,9526,0.002040584967690738,0.001784589544404787,-0.1933904915168223
WBGene00002040,hum-7,19,23,7106,9836,0.00267379679144385,0.0023383489223261487,-0.19339960365143283
WBGene00013224,Y55D9A.2,374,269,143798,118279,0.0026008706657950735,0.0022742836851850287,-0.1935824382258012
WBGene00003555,nas-39,2,2,1921,2197,0.001041124414367517,9.103322712790169e-4,-0.1936773507577494
WBGene00010364,H04D03.3,41,142,9544,37806,0.004295892707460184,0.0037560175633497327,-0.19375415245419272
WBGene00009488,oac-20,11,26,2936,7939,0.003746594005449591,0.0032749716588991056,-0.1940972286129936
WBGene00003596,ngp-1,1205,1199,379957,432729,0.0031714115018278382,0.0027707872594626196,-0.19482913914626013
WBGene00018656,txdc-12.2,434,589,114125,177295,0.0038028477546549837,0.003322146704644801,-0.19496439892809872
WBGene00012795,Y43E12A.3,27,6,13649,3472,0.0019781668986738957,0.0017281105990783411,-0.19496859900829092
WBGene00219701,anr-34,28,15,16755,10276,0.0016711429424052522,0.0014597119501751654,-0.19515143525806908
WBGene00000650,col-74,72,12,32778,6257,0.002196595277320154,0.001917852005753556,-0.1957776810013437
WBGene00014252,ZK1320.2,129,117,53125,55189,0.002428235294117647,0.0021199876787040897,-0.19585234447960373
WBGene00020068,cra-1,660,422,296214,216967,0.0022281188600133685,0.001944996243668392,-0.19605882698688396
WBGene00001747,gsp-1,634,521,256201,241211,0.002474619537004149,0.0021599346630128808,-0.19621906135185518
WBGene00004680,rars-2,584,425,175694,146536,0.0033239609776087972,0.0029003111863296393,-0.1966957441267301
WBGene00007391,C06H2.7,125,110,49754,50186,0.002512360815210837,0.002191846331646276,-0.1968970173940235
